               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.021545,           0.0082402,                   0,             0.69077,             0.76943,             0.74327,             0.27782,            0.027563,             0.01458,                   0,            0.008812,            0.008812,            0.008812
                  14,            0.021298,           0.0081131,                   0,             0.72876,             0.70901,             0.67277,             0.23679,            0.027133,            0.017481,                   0,            0.008713,            0.008713,            0.008713
                  15,            0.020815,           0.0081083,                   0,              0.7536,             0.77099,             0.71892,                0.26,            0.027427,            0.015223,                   0,            0.008614,            0.008614,            0.008614
                  16,            0.020279,           0.0080392,                   0,             0.71824,             0.74375,             0.74796,             0.29856,            0.026783,            0.016309,                   0,            0.008515,            0.008515,            0.008515
                  17,            0.020515,           0.0079564,                   0,             0.59811,             0.66181,             0.56048,             0.16631,            0.030419,            0.018926,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.020126,           0.0078885,                   0,             0.58046,              0.6495,             0.56654,             0.18363,            0.027621,            0.018903,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.019883,           0.0078676,                   0,             0.63169,             0.69653,             0.59528,             0.18285,            0.028666,            0.017754,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.019656,           0.0077448,                   0,             0.72393,             0.67923,             0.63099,             0.18527,            0.029406,            0.016924,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.019914,           0.0075849,                   0,             0.55289,             0.66944,             0.54003,             0.16474,             0.03024,            0.019174,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.019129,           0.0074562,                   0,             0.75942,             0.73194,             0.67516,              0.2295,            0.028587,            0.017009,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.018953,           0.0075361,                   0,             0.74216,             0.73819,             0.73454,             0.26297,            0.028453,            0.016339,                   0,            0.007822,            0.007822,            0.007822
                  24,             0.01865,           0.0073042,                   0,             0.75485,             0.73264,             0.66914,             0.19224,            0.029303,            0.017568,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.018907,           0.0073581,                   0,              0.6809,             0.67718,             0.55833,             0.16671,            0.028849,            0.018329,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.018428,           0.0071131,                   0,             0.59032,             0.67917,             0.52967,              0.1616,            0.029039,            0.019819,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.018141,           0.0070882,                   0,             0.81826,             0.81293,             0.73835,             0.24943,            0.027934,            0.016149,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.018109,           0.0072512,                   0,             0.59183,             0.59006,             0.54606,             0.15469,             0.03054,            0.021368,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.018059,           0.0071542,                   0,             0.77737,             0.76138,              0.6833,              0.2293,            0.028113,            0.017085,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.017868,           0.0071114,                   0,              0.7495,             0.72099,             0.72485,             0.25715,            0.027657,            0.017214,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.017532,           0.0070537,                   0,             0.76414,             0.76944,             0.69424,              0.2356,            0.027653,            0.016447,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.017784,            0.007116,                   0,             0.74992,              0.7455,             0.67169,             0.21314,            0.028368,            0.016507,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.017796,            0.006953,                   0,             0.65174,             0.66389,             0.56464,             0.17587,            0.030581,            0.019045,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.017564,            0.006923,                   0,             0.73582,             0.74097,              0.6737,             0.23927,            0.028259,            0.017206,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.017153,           0.0068846,                   0,             0.75012,             0.73958,              0.7102,             0.24873,            0.027992,            0.017275,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.017079,           0.0067203,                   0,             0.76721,             0.74841,             0.71786,              0.2425,             0.02918,            0.017297,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.017033,           0.0067358,                   0,             0.78806,             0.78889,             0.70723,             0.23743,            0.028507,            0.017444,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.016885,           0.0067434,                   0,             0.65282,             0.71667,             0.58626,             0.18748,            0.029509,             0.01945,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.016795,           0.0068739,                   0,             0.77735,             0.75347,             0.69153,             0.23537,            0.028594,             0.01738,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.016576,           0.0066378,                   0,             0.65884,             0.74968,             0.62583,             0.20144,            0.028745,            0.018416,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.016424,           0.0066595,                   0,             0.63404,             0.56909,             0.54793,              0.1691,            0.029409,            0.022228,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.016299,           0.0065062,                   0,             0.71308,             0.67778,             0.64322,             0.21009,            0.029508,            0.019094,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.016297,           0.0066365,                   0,             0.65028,             0.68194,             0.59659,             0.19105,             0.02953,            0.019168,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.015957,           0.0066019,                   0,             0.74882,             0.72778,             0.66675,             0.21395,             0.02907,            0.019617,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.016169,           0.0064308,                   0,             0.75723,             0.73861,             0.65986,             0.22888,            0.028258,            0.018021,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.015967,            0.006533,                   0,             0.67235,             0.69583,             0.61058,             0.21158,            0.028981,            0.019674,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.015974,           0.0065714,                   0,             0.58126,             0.60055,             0.47791,             0.14474,            0.029336,            0.022494,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.015794,           0.0065176,                   0,             0.73507,             0.70906,             0.66408,             0.21141,            0.029376,            0.019724,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.015666,           0.0064556,                   0,             0.57747,             0.65972,             0.54276,             0.17001,            0.029675,            0.020144,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.015822,           0.0063062,                   0,              0.6548,             0.66944,             0.60284,             0.19229,            0.029926,            0.019028,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.015646,           0.0063249,                   0,             0.69914,             0.73909,             0.65222,             0.20802,            0.028789,            0.018536,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.015276,            0.006335,                   0,              0.7359,             0.77012,             0.69403,             0.23058,            0.027881,            0.017694,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.015294,            0.006339,                   0,             0.64514,             0.68403,             0.61346,             0.20102,            0.028823,            0.019497,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.015057,           0.0063104,                   0,             0.69785,             0.71319,             0.64182,             0.22036,            0.028325,            0.019035,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.015327,           0.0062605,                   0,             0.79872,             0.79087,              0.7241,             0.25909,            0.027624,            0.017647,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.014955,           0.0062453,                   0,             0.72349,             0.72861,             0.63817,             0.21523,               0.028,            0.018614,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.014897,           0.0061687,                   0,             0.67024,             0.69304,             0.60059,             0.18907,             0.02911,            0.019932,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.015221,           0.0062539,                   0,             0.73742,             0.74444,             0.66265,             0.22455,            0.028243,            0.019711,                   0,            0.004357,            0.004357,            0.004357
                  59,             0.01486,           0.0061705,                   0,              0.6826,             0.70694,             0.61941,             0.20565,            0.029109,            0.018945,                   0,            0.004258,            0.004258,            0.004258
                  60,             0.01494,           0.0060338,                   0,             0.73834,                0.75,             0.68367,             0.21962,            0.029267,            0.018034,                   0,            0.004159,            0.004159,            0.004159
                  61,             0.01457,           0.0061255,                   0,             0.71154,             0.72629,             0.65143,             0.21887,            0.028276,            0.018636,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.014226,           0.0059462,                   0,             0.77172,             0.75593,             0.69972,             0.24226,            0.028009,            0.018672,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.014446,           0.0060035,                   0,             0.76863,             0.76042,             0.71349,             0.24664,            0.027618,            0.017795,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.014205,           0.0060388,                   0,             0.73854,             0.76875,             0.69046,             0.23952,            0.028176,            0.018326,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.014205,            0.006103,                   0,             0.72398,             0.69375,             0.64175,             0.21695,            0.028288,            0.019011,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.014332,           0.0059321,                   0,             0.75489,             0.75972,             0.68283,             0.24948,             0.02776,            0.018092,                   0,            0.003565,            0.003565,            0.003565
                  67,             0.01416,           0.0059157,                   0,              0.7388,             0.74097,             0.68847,             0.23814,            0.028059,            0.018731,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.014103,           0.0058533,                   0,             0.70848,             0.73584,             0.65982,             0.22796,            0.028006,            0.018458,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.014005,           0.0059415,                   0,             0.71186,             0.74116,             0.66979,               0.232,             0.02859,            0.018644,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.013725,           0.0057758,                   0,             0.75504,             0.75989,             0.71838,             0.26179,             0.02745,            0.018563,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.013869,           0.0058998,                   0,             0.74117,             0.75169,             0.69223,             0.23509,            0.028147,            0.018959,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.013724,           0.0058832,                   0,             0.74575,             0.74097,             0.67255,             0.22912,            0.028364,            0.019093,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.013547,           0.0057967,                   0,              0.7621,             0.73191,             0.67885,             0.23952,            0.028027,            0.018624,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.013483,           0.0056683,                   0,             0.74627,             0.73736,             0.66697,              0.2364,             0.02774,            0.018724,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.013475,           0.0057333,                   0,             0.73083,             0.71111,             0.65191,             0.22802,            0.028181,            0.018891,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.013539,           0.0057252,                   0,             0.73931,             0.74097,             0.68075,             0.25034,            0.028003,            0.018296,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.013443,           0.0057299,                   0,             0.73345,             0.73819,             0.69107,             0.24835,             0.02782,            0.018798,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.013011,           0.0056125,                   0,             0.70926,             0.71154,             0.65057,             0.23489,            0.027809,            0.019228,                   0,            0.002377,            0.002377,            0.002377
                  79,             0.01307,           0.0055816,                   0,             0.71897,             0.71458,             0.65271,             0.22632,            0.028105,            0.019659,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.012934,           0.0056363,                   0,             0.75981,             0.75833,             0.70819,               0.256,             0.02768,              0.0182,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.012702,           0.0054985,                   0,             0.71137,             0.70903,             0.66712,             0.23774,            0.027782,            0.019759,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.012894,           0.0055064,                   0,              0.7074,             0.69004,             0.64476,             0.22359,            0.028177,             0.01998,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.013057,            0.005504,                   0,             0.72867,             0.71243,             0.67909,             0.23985,            0.027533,            0.019138,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.012724,           0.0055219,                   0,             0.72724,             0.70764,             0.65886,             0.23429,            0.027783,             0.01937,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.012441,           0.0054808,                   0,             0.71331,             0.69931,             0.66008,             0.22964,            0.028332,             0.01977,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.012437,           0.0053895,                   0,             0.72916,             0.74583,             0.69505,             0.24861,            0.027692,            0.018945,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.012425,           0.0053542,                   0,              0.7409,             0.69931,             0.67846,             0.24415,            0.027658,            0.019725,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.012314,            0.005299,                   0,               0.763,              0.7375,             0.71557,             0.25535,            0.027947,            0.018818,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.012354,           0.0054245,                   0,             0.78001,             0.75069,             0.71638,             0.26603,            0.027319,            0.018047,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.012474,           0.0053974,                   0,             0.75819,             0.70332,             0.67053,             0.25373,            0.027646,            0.018962,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.012288,           0.0052831,                   0,              0.7092,             0.69946,             0.62926,              0.2274,            0.028111,            0.020119,                   0,             0.00109,             0.00109,             0.00109
                  92,             0.01192,           0.0052409,                   0,             0.72998,             0.71389,             0.65559,             0.23999,            0.027676,            0.019648,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.011957,           0.0052908,                   0,              0.7419,             0.72778,             0.67892,             0.25417,            0.027394,            0.019166,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.011948,           0.0051555,                   0,             0.72188,             0.71319,             0.65285,             0.24108,            0.027767,             0.01955,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.011647,            0.005131,                   0,             0.71813,             0.69931,             0.64051,             0.23464,            0.028029,            0.019937,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.011589,           0.0052017,                   0,              0.7154,                 0.7,             0.64666,             0.24124,            0.027918,            0.019821,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.011777,           0.0051601,                   0,             0.71616,             0.70787,              0.6501,             0.23669,              0.0279,            0.019747,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.011716,           0.0051844,                   0,             0.72493,             0.70903,             0.65681,             0.24172,            0.027813,             0.01981,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.011554,           0.0051633,                   0,             0.70907,             0.69306,             0.64197,              0.2326,            0.027993,            0.020175,                   0,            0.000298,            0.000298,            0.000298
