               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  42,            0.017371,           0.0069602,                   0,             0.71459,             0.51609,             0.66316,             0.25306,            0.026281,             0.01928,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.017254,           0.0070153,                   0,             0.55713,             0.42751,              0.4793,             0.16324,            0.027911,            0.018657,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.017179,           0.0069069,                   0,             0.55514,             0.50837,             0.51338,             0.17423,            0.027736,            0.019213,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.017202,           0.0068917,                   0,             0.61519,             0.58002,             0.63285,             0.21819,            0.026819,            0.016471,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.017066,           0.0069063,                   0,             0.65061,             0.47006,             0.60363,             0.18829,            0.027657,            0.018523,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.017118,            0.006888,                   0,             0.57864,             0.48008,             0.53403,             0.18553,            0.026557,            0.017881,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.016797,           0.0069241,                   0,             0.35518,             0.88301,             0.46122,             0.14893,            0.027689,            0.019188,                   0,            0.005347,            0.005347,            0.005347
                  49,             0.01661,           0.0066892,                   0,             0.64377,              0.4367,             0.57037,             0.20742,            0.026086,             0.02015,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.016805,           0.0066939,                   0,              0.3506,             0.77786,             0.46591,             0.15884,            0.027765,            0.021978,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.016467,           0.0066627,                   0,             0.66859,             0.52684,             0.59302,             0.20912,            0.027909,             0.01881,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.016347,           0.0065768,                   0,             0.48124,             0.70543,             0.62465,             0.25392,            0.024712,            0.022796,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.016138,           0.0065985,                   0,             0.35236,             0.87674,             0.51621,             0.17201,            0.025851,            0.019714,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.016058,           0.0066813,                   0,             0.71963,             0.55589,             0.68417,             0.24232,            0.025733,            0.018687,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.015958,           0.0065785,                   0,             0.53946,             0.44916,             0.48852,             0.15464,             0.02888,             0.01914,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.016162,           0.0065461,                   0,              0.7115,             0.62856,             0.70841,             0.23888,            0.026007,            0.017293,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.015719,           0.0064436,                   0,             0.72325,              0.5041,             0.62953,             0.20234,            0.026753,            0.020019,                   0,            0.004456,            0.004456,            0.004456
                  58,             0.01602,           0.0065753,                   0,             0.65326,             0.58513,             0.67013,             0.24029,            0.025349,            0.017749,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.015745,           0.0065399,                   0,             0.41388,             0.90529,             0.60008,             0.19485,            0.026312,            0.018988,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.015528,           0.0063869,                   0,             0.68312,             0.55695,             0.68089,             0.25903,            0.025054,            0.018775,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.015755,           0.0064972,                   0,             0.42796,             0.76323,             0.53318,             0.19395,            0.025668,            0.021786,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.015411,           0.0063829,                   0,             0.38525,             0.77507,             0.53509,             0.19116,            0.026387,            0.020654,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.014958,           0.0062851,                   0,             0.37896,                0.75,             0.49528,             0.18048,            0.026689,            0.022103,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.015135,            0.006315,                   0,             0.41833,             0.70265,             0.42413,             0.14874,            0.026568,            0.024335,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.015194,           0.0064182,                   0,             0.32953,             0.78482,             0.37783,             0.12365,             0.02764,            0.021246,                   0,            0.003664,            0.003664,            0.003664
                  66,             0.01505,           0.0062493,                   0,             0.35765,             0.73747,             0.35848,              0.1122,            0.027986,            0.023119,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.014998,           0.0061964,                   0,             0.40768,             0.79805,             0.49435,             0.15873,            0.026609,            0.021818,                   0,            0.003466,            0.003466,            0.003466
                  68,               0.015,           0.0060591,                   0,             0.37626,              0.7305,             0.51178,             0.17303,            0.026588,            0.022434,                   0,            0.003367,            0.003367,            0.003367
                  69,             0.01493,           0.0062774,                   0,             0.38881,             0.74025,             0.45353,             0.15509,            0.026951,            0.022397,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.014712,           0.0061792,                   0,             0.41689,             0.66017,             0.45409,             0.15031,            0.026964,            0.023871,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.014867,           0.0061103,                   0,             0.40818,             0.73677,              0.4638,             0.15523,            0.027504,            0.022217,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.014761,           0.0061577,                   0,             0.37901,             0.73189,             0.45233,             0.15598,             0.02683,            0.022655,                   0,            0.002971,            0.002971,            0.002971
                  73,             0.01486,             0.00614,                   0,             0.32779,             0.60446,             0.40122,             0.14207,            0.027049,            0.025069,                   0,            0.002872,            0.002872,            0.002872
                  74,             0.01463,           0.0061052,                   0,             0.42509,             0.63231,             0.41192,             0.14355,            0.027747,            0.025371,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.014361,           0.0060405,                   0,             0.32091,             0.80362,             0.42211,             0.13546,            0.027609,            0.020059,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.014548,           0.0060147,                   0,             0.59076,             0.44777,             0.52484,             0.18451,            0.027179,            0.019826,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.014355,           0.0060209,                   0,             0.31041,             0.77646,             0.37444,              0.1183,            0.028793,             0.02094,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.014251,            0.006083,                   0,             0.33161,             0.76114,             0.36991,             0.11958,            0.028669,            0.021155,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.013997,           0.0058129,                   0,             0.37214,             0.66783,             0.35713,             0.12196,            0.027704,            0.023935,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.014014,           0.0059104,                   0,             0.39681,             0.83148,             0.45701,             0.15473,            0.027294,            0.020331,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.013918,           0.0058671,                   0,             0.35802,             0.75418,             0.38751,             0.12581,            0.028164,            0.021461,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.013847,           0.0058517,                   0,             0.37091,             0.60724,             0.32675,             0.10759,            0.028866,            0.024378,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.013698,           0.0057668,                   0,             0.35364,             0.72772,              0.3445,             0.11283,            0.028332,             0.02262,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.013546,           0.0057624,                   0,             0.34946,             0.67897,             0.35888,             0.11885,            0.028391,            0.023535,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.013531,           0.0057312,                   0,             0.42545,             0.78691,             0.50802,             0.17244,            0.026858,            0.021294,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.013552,           0.0058318,                   0,             0.37295,             0.67967,             0.36815,             0.12096,            0.028304,            0.023056,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.013342,           0.0057192,                   0,              0.3636,             0.67201,             0.37408,             0.12446,            0.028093,            0.022941,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.013201,            0.005601,                   0,             0.39043,             0.73329,             0.44072,             0.14582,            0.027512,            0.021681,                   0,            0.001387,            0.001387,            0.001387
                  89,             0.01337,           0.0056744,                   0,             0.40311,             0.74025,             0.45415,             0.15941,            0.027077,            0.021877,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.012972,           0.0055573,                   0,             0.38676,             0.78134,             0.44726,             0.15081,            0.027271,            0.020865,                   0,            0.001189,            0.001189,            0.001189
                  91,             0.01309,           0.0055472,                   0,             0.40176,             0.79457,             0.49122,             0.16135,            0.027101,            0.021244,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.012978,           0.0056069,                   0,             0.38607,             0.76811,             0.43513,             0.13782,            0.027782,            0.021289,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.012899,           0.0056017,                   0,             0.39799,             0.77159,              0.4387,             0.13868,            0.028009,            0.021504,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.012945,           0.0054446,                   0,             0.39607,             0.74443,             0.42695,             0.13677,            0.028306,            0.021859,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.012518,           0.0054806,                   0,             0.39331,             0.72006,             0.41785,              0.1383,            0.028107,            0.022351,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.012686,           0.0055466,                   0,             0.38123,             0.72423,             0.41922,              0.1292,            0.028511,             0.02189,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.012641,           0.0055195,                   0,              0.3923,             0.71657,             0.40649,              0.1232,            0.028739,            0.022415,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.012534,           0.0055105,                   0,             0.39748,             0.76811,             0.45974,             0.13929,            0.028307,             0.02133,                   0,            0.000397,            0.000397,            0.000397
                  99,             0.01245,           0.0054656,                   0,             0.40634,             0.75836,             0.48531,             0.15112,            0.028155,            0.021619,                   0,            0.000298,            0.000298,            0.000298
