               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.017579,           0.0071844,                   0,             0.99772,             0.99744,             0.99411,             0.83602,           0.0089871,           0.0042604,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.017467,           0.0071674,                   0,             0.99772,             0.99805,             0.99434,             0.83386,           0.0088633,           0.0042807,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.017493,           0.0072033,                   0,             0.99759,             0.99793,             0.99462,             0.83441,           0.0089345,           0.0042477,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.017309,           0.0071795,                   0,             0.99744,             0.99785,             0.99385,             0.83679,           0.0088488,           0.0041981,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.017091,           0.0070439,                   0,             0.99759,             0.99753,             0.99429,             0.84626,           0.0087304,           0.0041787,                   0,            0.006436,            0.006436,            0.006436
                  38,             0.01705,           0.0070678,                   0,             0.99734,              0.9977,             0.99467,             0.84298,           0.0087403,           0.0042008,                   0,            0.006337,            0.006337,            0.006337
                  39,             0.01686,           0.0070027,                   0,             0.99785,              0.9978,             0.99434,             0.84294,            0.008702,           0.0041571,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.017106,           0.0070193,                   0,             0.99783,             0.99785,             0.99419,             0.84232,           0.0086761,           0.0041375,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.016673,           0.0069854,                   0,             0.99747,             0.99744,             0.99419,             0.85007,           0.0085326,           0.0041143,                   0,             0.00604,             0.00604,             0.00604
                  42,             0.01651,           0.0069511,                   0,             0.99752,             0.99772,             0.99444,             0.85239,             0.00856,           0.0041273,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.016472,           0.0068995,                   0,             0.99769,             0.99772,             0.99434,             0.85428,            0.008419,           0.0040916,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.016757,           0.0068409,                   0,             0.99797,             0.99764,              0.9941,             0.85342,           0.0083613,           0.0040969,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.016527,           0.0068182,                   0,             0.99747,              0.9981,             0.99412,             0.85306,           0.0083119,           0.0040569,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.016267,           0.0068181,                   0,             0.99753,             0.99785,             0.99436,             0.85093,           0.0082493,           0.0039963,                   0,            0.005545,            0.005545,            0.005545
                  47,              0.0161,           0.0067918,                   0,             0.99708,             0.99772,             0.99463,             0.85904,           0.0082797,           0.0040522,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.016127,           0.0066947,                   0,             0.99785,             0.99807,             0.99484,             0.85775,           0.0081409,           0.0039805,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.016174,           0.0067332,                   0,             0.99759,             0.99765,             0.99482,             0.86421,           0.0080334,           0.0039358,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.015954,           0.0066315,                   0,             0.99769,              0.9981,             0.99486,             0.86406,           0.0080039,            0.003952,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.015892,           0.0065477,                   0,             0.99747,             0.99846,             0.99462,             0.86301,           0.0080606,           0.0039444,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.015548,           0.0067195,                   0,             0.99722,             0.99782,             0.99476,             0.86842,           0.0078945,           0.0038869,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.015621,           0.0066774,                   0,             0.99747,             0.99821,             0.99477,             0.86782,           0.0079044,           0.0038827,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.015684,           0.0066232,                   0,             0.99763,             0.99772,              0.9948,             0.87107,            0.007806,           0.0038379,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.015643,           0.0065811,                   0,             0.99764,             0.99785,             0.99475,             0.86979,           0.0077853,           0.0038545,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.015579,           0.0065703,                   0,             0.99777,             0.99785,             0.99474,             0.87254,           0.0077028,           0.0038118,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.015319,           0.0064153,                   0,             0.99797,             0.99755,             0.99479,             0.87226,           0.0076781,           0.0038007,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.015288,           0.0065202,                   0,             0.99772,             0.99823,             0.99494,             0.87247,           0.0076229,           0.0037731,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.015088,           0.0063643,                   0,             0.99722,             0.99825,             0.99487,             0.87478,           0.0075488,           0.0037536,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.015094,           0.0063028,                   0,             0.99785,             0.99804,             0.99491,             0.87563,           0.0075451,           0.0037556,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.015047,           0.0063829,                   0,             0.99778,              0.9981,             0.99487,             0.87733,           0.0074757,           0.0037483,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.015001,           0.0062995,                   0,             0.99797,               0.998,             0.99493,             0.87765,           0.0074738,           0.0037236,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.015054,           0.0063406,                   0,             0.99734,             0.99859,             0.99495,             0.87827,           0.0074278,           0.0037108,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.014681,           0.0062976,                   0,             0.99823,             0.99854,             0.99495,             0.87856,           0.0074091,           0.0037137,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.014552,           0.0061941,                   0,             0.99801,             0.99823,             0.99496,             0.88071,           0.0073567,           0.0036892,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.014695,           0.0061819,                   0,             0.99778,             0.99848,             0.99498,             0.88049,           0.0073492,           0.0036671,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.014544,           0.0061657,                   0,             0.99797,             0.99822,             0.99496,             0.88264,            0.007273,           0.0036566,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.014491,           0.0062135,                   0,             0.99797,             0.99834,             0.99498,             0.88235,           0.0072408,           0.0036577,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.014335,           0.0061513,                   0,              0.9981,             0.99849,             0.99497,             0.88314,           0.0072127,           0.0036465,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.014216,           0.0060211,                   0,             0.99839,             0.99861,             0.99497,             0.88444,           0.0071667,           0.0036249,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.014317,           0.0061138,                   0,             0.99842,             0.99823,             0.99498,             0.88561,           0.0071221,           0.0036068,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.014023,           0.0060207,                   0,             0.99848,             0.99856,             0.99498,             0.88692,           0.0070628,           0.0035785,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.013836,            0.006019,                   0,             0.99798,             0.99895,             0.99496,             0.88894,           0.0070157,           0.0035573,                   0,            0.002872,            0.002872,            0.002872
                  74,             0.01401,           0.0060002,                   0,              0.9981,             0.99882,             0.99497,             0.88886,           0.0069977,           0.0035599,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.013953,           0.0060544,                   0,             0.99785,             0.99869,             0.99499,             0.88828,           0.0069908,            0.003547,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.013894,           0.0060106,                   0,             0.99772,             0.99852,             0.99499,             0.88938,           0.0069708,           0.0035354,                   0,            0.002575,            0.002575,            0.002575
                  77,             0.01385,           0.0059005,                   0,             0.99757,             0.99835,             0.99498,             0.89048,            0.006942,           0.0035277,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.013626,           0.0059097,                   0,             0.99798,              0.9988,             0.99499,              0.8913,           0.0069136,           0.0035195,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.013694,           0.0058222,                   0,             0.99756,             0.99899,             0.99499,             0.89201,           0.0068691,           0.0035045,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.013416,            0.005784,                   0,              0.9981,             0.99904,             0.99499,             0.89225,           0.0068266,           0.0034812,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.013307,           0.0057866,                   0,             0.99823,             0.99859,             0.99499,             0.89316,           0.0068108,            0.003476,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.013363,           0.0057958,                   0,             0.99823,             0.99837,             0.99499,             0.89433,           0.0067815,           0.0034675,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.013213,           0.0056521,                   0,             0.99823,             0.99854,             0.99499,             0.89526,            0.006759,           0.0034604,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.013056,            0.005702,                   0,             0.99835,             0.99898,             0.99499,             0.89542,           0.0067137,           0.0034443,                   0,            0.001783,            0.001783,            0.001783
                  85,             0.01306,           0.0056885,                   0,             0.99844,             0.99911,             0.99499,             0.89613,           0.0066921,            0.003439,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.013126,           0.0056684,                   0,             0.99878,             0.99899,             0.99499,             0.89748,           0.0066625,           0.0034259,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.012905,           0.0056368,                   0,             0.99861,             0.99846,             0.99499,             0.89805,           0.0066321,           0.0034126,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.012803,           0.0056429,                   0,             0.99835,             0.99857,             0.99499,             0.89872,           0.0066091,           0.0033997,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.012685,           0.0055306,                   0,             0.99848,             0.99891,             0.99499,             0.89875,           0.0065806,           0.0033911,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.012566,            0.005593,                   0,              0.9988,             0.99861,             0.99499,             0.90008,           0.0065491,           0.0033828,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.012599,           0.0055794,                   0,             0.99835,               0.999,             0.99499,             0.90057,           0.0065172,           0.0033714,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.012674,           0.0054712,                   0,             0.99848,             0.99893,             0.99499,             0.90111,           0.0064947,            0.003362,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.012427,           0.0054179,                   0,             0.99798,              0.9992,             0.99499,             0.90124,           0.0064756,           0.0033552,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.012203,           0.0054788,                   0,              0.9984,             0.99873,             0.99499,             0.90202,           0.0064583,           0.0033509,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.012223,             0.00536,                   0,             0.99826,             0.99861,             0.99499,             0.90274,           0.0064386,           0.0033464,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.012112,           0.0054146,                   0,             0.99845,             0.99861,             0.99499,             0.90333,           0.0064165,            0.003339,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.012059,           0.0053679,                   0,             0.99823,             0.99865,             0.99499,             0.90392,           0.0064009,            0.003334,                   0,            0.000496,            0.000496,            0.000496
                  98,             0.01215,           0.0054246,                   0,             0.99848,             0.99848,             0.99499,             0.90477,           0.0063854,           0.0033287,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.011977,           0.0053762,                   0,             0.99837,             0.99848,             0.99499,              0.9052,           0.0063728,           0.0033252,                   0,            0.000298,            0.000298,            0.000298
