               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.016628,           0.0067202,                   0,             0.60932,             0.68144,             0.70047,             0.31069,            0.024298,            0.015633,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.016548,           0.0068302,                   0,             0.58359,             0.65028,             0.64409,             0.28774,             0.02469,              0.0158,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.016609,           0.0067708,                   0,             0.61532,             0.66327,             0.67966,             0.30097,            0.024329,            0.015917,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.016399,           0.0067141,                   0,             0.61769,             0.66419,              0.6425,             0.28394,            0.024571,            0.015943,                   0,             0.00307,             0.00307,             0.00307
                  72,              0.0162,           0.0068149,                   0,             0.60397,             0.64935,             0.65359,             0.30073,            0.024277,            0.016153,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.016181,           0.0067483,                   0,             0.59455,             0.64147,             0.63623,             0.28118,            0.024963,            0.015956,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.016062,            0.006632,                   0,             0.61236,             0.68506,             0.67814,             0.30403,            0.024439,            0.015464,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.015912,           0.0067019,                   0,             0.54337,             0.65074,             0.63256,             0.29165,            0.024605,            0.015997,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.015675,           0.0065841,                   0,             0.63644,             0.67393,             0.70386,             0.30892,             0.02445,            0.015794,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.015803,           0.0065706,                   0,             0.52811,             0.62801,             0.60267,             0.26676,            0.025169,            0.017006,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.015884,           0.0065876,                   0,             0.69465,             0.64364,             0.71505,              0.3221,            0.024265,            0.015226,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.015559,           0.0065317,                   0,             0.72995,             0.70207,             0.78452,             0.35287,            0.023792,            0.014502,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.015784,           0.0066391,                   0,             0.62146,             0.64378,             0.69802,             0.30657,            0.024704,            0.015655,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.015677,           0.0065659,                   0,             0.69433,             0.67393,             0.74455,             0.32461,            0.024438,            0.015322,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.015449,           0.0063865,                   0,             0.65954,             0.64512,             0.70558,             0.31264,            0.024366,            0.015589,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.015391,           0.0063745,                   0,             0.62048,             0.61802,              0.6709,             0.29152,            0.024344,            0.016617,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.015202,           0.0065374,                   0,             0.52847,             0.59787,             0.59506,             0.26877,            0.024838,            0.017704,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.015008,           0.0063171,                   0,             0.53879,             0.60853,             0.61399,             0.27469,            0.024572,            0.017386,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.014947,           0.0062966,                   0,             0.54157,              0.6137,             0.60984,             0.27482,            0.024696,            0.017342,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.014987,            0.006333,                   0,             0.59393,             0.62987,             0.64975,             0.27914,            0.024907,            0.016788,                   0,            0.001486,            0.001486,            0.001486
                  88,             0.01483,           0.0062113,                   0,              0.6104,             0.62755,             0.67367,             0.29371,            0.024518,            0.016601,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.015064,           0.0062542,                   0,             0.63539,             0.65876,             0.71215,             0.31305,            0.024116,            0.015995,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.014631,           0.0062585,                   0,             0.60987,             0.67215,             0.69784,              0.3125,            0.024026,            0.015828,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.014794,           0.0062774,                   0,             0.61917,             0.67857,             0.70255,              0.3128,             0.02407,              0.0158,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.014549,           0.0061651,                   0,             0.59215,             0.64471,             0.65612,             0.29428,            0.024438,            0.016493,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.014467,           0.0061856,                   0,             0.59371,             0.63915,             0.65396,             0.29216,            0.024524,            0.016617,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.014364,           0.0060332,                   0,             0.59427,             0.65213,             0.66714,             0.29704,            0.024308,            0.016646,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.014195,           0.0060689,                   0,             0.58039,             0.65445,             0.66028,             0.29295,            0.024405,            0.016662,                   0,            0.000694,            0.000694,            0.000694
                  96,             0.01422,           0.0061316,                   0,             0.56471,             0.65213,              0.6446,             0.28675,            0.024592,            0.016625,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.014224,            0.006052,                   0,             0.56971,             0.66631,             0.65684,             0.29242,            0.024484,            0.016441,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.014182,           0.0062007,                   0,             0.56695,             0.66419,             0.65462,             0.29268,            0.024507,            0.016426,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.014157,           0.0060188,                   0,             0.57991,             0.66419,              0.6546,             0.29125,            0.024524,            0.016596,                   0,            0.000298,            0.000298,            0.000298
